<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20230921;123700;94826.0000000;94895.0000000;94824.0000000;94841.0000000;2376
20230921;123800;94839.0000000;94842.0000000;94813.0000000;94832.0000000;612
20230921;123900;94834.0000000;94834.0000000;94798.0000000;94806.0000000;1046
20230921;124000;94805.0000000;94806.0000000;94775.0000000;94783.0000000;1125
20230921;124100;94784.0000000;94787.0000000;94714.0000000;94718.0000000;2565
20230921;124200;94714.0000000;94714.0000000;94612.0000000;94616.0000000;5919
20230921;124300;94618.0000000;94660.0000000;94615.0000000;94645.0000000;2703
20230921;124400;94646.0000000;94672.0000000;94612.0000000;94668.0000000;3181
20230921;124500;94666.0000000;94674.0000000;94577.0000000;94623.0000000;3490
20230921;124600;94623.0000000;94664.0000000;94585.0000000;94663.0000000;2859
20230921;124700;94664.0000000;94668.0000000;94629.0000000;94632.0000000;1422
20230921;124800;94630.0000000;94668.0000000;94608.0000000;94667.0000000;1474
20230921;124900;94667.0000000;94699.0000000;94656.0000000;94699.0000000;1245
20230921;125000;94696.0000000;94720.0000000;94691.0000000;94720.0000000;1136
20230921;125100;94719.0000000;94749.0000000;94700.0000000;94749.0000000;1973
20230921;125200;94747.0000000;94809.0000000;94732.0000000;94783.0000000;1966
20230921;125300;94783.0000000;94798.0000000;94770.0000000;94786.0000000;1354
20230921;125400;94783.0000000;94827.0000000;94780.0000000;94817.0000000;1933
20230921;125500;94817.0000000;94840.0000000;94811.0000000;94818.0000000;1724
20230921;125600;94819.0000000;94829.0000000;94744.0000000;94759.0000000;2098
20230921;125700;94759.0000000;94820.0000000;94756.0000000;94807.0000000;1087
20230921;125800;94810.0000000;94817.0000000;94772.0000000;94782.0000000;684
20230921;125900;94782.0000000;94798.0000000;94779.0000000;94795.0000000;461
20230921;130000;94791.0000000;94839.0000000;94781.0000000;94831.0000000;2786
20230921;130100;94830.0000000;94831.0000000;94790.0000000;94818.0000000;856
20230921;130200;94815.0000000;94853.0000000;94813.0000000;94828.0000000;1430
20230921;130300;94831.0000000;94864.0000000;94831.0000000;94854.0000000;1846
20230921;130400;94854.0000000;94900.0000000;94839.0000000;94845.0000000;2469
20230921;130500;94847.0000000;94865.0000000;94838.0000000;94864.0000000;1796
20230921;130600;94854.0000000;94895.0000000;94846.0000000;94863.0000000;1505
20230921;130700;94866.0000000;94869.0000000;94837.0000000;94862.0000000;1353
20230921;130800;94858.0000000;94878.0000000;94858.0000000;94868.0000000;513
20230921;130900;94870.0000000;94899.0000000;94869.0000000;94895.0000000;844
20230921;131000;94895.0000000;94900.0000000;94877.0000000;94878.0000000;772
20230921;131100;94879.0000000;94913.0000000;94879.0000000;94908.0000000;937
20230921;131200;94910.0000000;94928.0000000;94880.0000000;94884.0000000;2049
