<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20230320;215600;77190.0000000;77213.0000000;77186.0000000;77202.0000000;255
20230320;215700;77201.0000000;77216.0000000;77198.0000000;77216.0000000;252
20230320;215800;77216.0000000;77216.0000000;77191.0000000;77193.0000000;168
20230320;215900;77199.0000000;77209.0000000;77191.0000000;77209.0000000;64
20230320;220000;77209.0000000;77209.0000000;77191.0000000;77196.0000000;260
20230320;220100;77196.0000000;77197.0000000;77196.0000000;77197.0000000;11
20230320;220200;77196.0000000;77197.0000000;77193.0000000;77196.0000000;33
20230320;220300;77196.0000000;77199.0000000;77191.0000000;77192.0000000;289
20230320;220400;77191.0000000;77192.0000000;77168.0000000;77187.0000000;325
20230320;220500;77186.0000000;77215.0000000;77186.0000000;77215.0000000;153
20230320;220600;77215.0000000;77215.0000000;77207.0000000;77214.0000000;90
20230320;220700;77212.0000000;77214.0000000;77210.0000000;77210.0000000;37
20230320;220800;77210.0000000;77212.0000000;77201.0000000;77202.0000000;104
20230320;220900;77200.0000000;77200.0000000;77169.0000000;77184.0000000;231
20230320;221000;77188.0000000;77188.0000000;77183.0000000;77188.0000000;112
20230320;221100;77188.0000000;77198.0000000;77188.0000000;77198.0000000;47
20230320;221200;77196.0000000;77220.0000000;77196.0000000;77215.0000000;420
20230320;221300;77216.0000000;77220.0000000;77187.0000000;77202.0000000;488
20230320;221400;77210.0000000;77220.0000000;77210.0000000;77216.0000000;265
20230320;221500;77218.0000000;77225.0000000;77215.0000000;77219.0000000;336
20230320;221600;77219.0000000;77227.0000000;77215.0000000;77226.0000000;194
20230320;221700;77226.0000000;77227.0000000;77217.0000000;77220.0000000;37
20230320;221800;77220.0000000;77224.0000000;77216.0000000;77222.0000000;72
20230320;221900;77223.0000000;77227.0000000;77216.0000000;77224.0000000;69
20230320;222000;77225.0000000;77226.0000000;77205.0000000;77209.0000000;78
20230320;222100;77209.0000000;77210.0000000;77206.0000000;77208.0000000;27
20230320;222200;77205.0000000;77209.0000000;77205.0000000;77205.0000000;16
20230320;222300;77208.0000000;77209.0000000;77208.0000000;77209.0000000;10
20230320;222400;77210.0000000;77215.0000000;77204.0000000;77204.0000000;78
20230320;222500;77203.0000000;77211.0000000;77203.0000000;77205.0000000;35
20230320;222600;77205.0000000;77220.0000000;77201.0000000;77217.0000000;321
20230320;222700;77218.0000000;77220.0000000;77217.0000000;77217.0000000;122
20230320;222800;77218.0000000;77219.0000000;77195.0000000;77200.0000000;149
20230320;222900;77196.0000000;77202.0000000;77195.0000000;77202.0000000;7
20230320;223000;77197.0000000;77202.0000000;77195.0000000;77197.0000000;8
20230320;223100;77196.0000000;77197.0000000;77155.0000000;77185.0000000;241
20230320;223200;77185.0000000;77185.0000000;77172.0000000;77172.0000000;20
20230320;223300;77168.0000000;77171.0000000;77167.0000000;77169.0000000;25
20230320;223400;77169.0000000;77171.0000000;77160.0000000;77160.0000000;70
20230320;223500;77167.0000000;77170.0000000;77156.0000000;77156.0000000;195
20230320;223600;77159.0000000;77160.0000000;77091.0000000;77108.0000000;2042
20230320;223700;77109.0000000;77118.0000000;77107.0000000;77118.0000000;389
20230320;223800;77119.0000000;77119.0000000;77083.0000000;77097.0000000;624
20230320;223900;77097.0000000;77127.0000000;77097.0000000;77125.0000000;245
20230320;224000;77125.0000000;77133.0000000;77109.0000000;77115.0000000;185
20230320;224100;77108.0000000;77109.0000000;77108.0000000;77109.0000000;87
20230320;224200;77110.0000000;77125.0000000;77106.0000000;77125.0000000;237
20230320;224300;77131.0000000;77133.0000000;77131.0000000;77133.0000000;72
20230320;224400;77133.0000000;77141.0000000;77132.0000000;77139.0000000;41
20230320;224500;77140.0000000;77140.0000000;77133.0000000;77138.0000000;78
20230320;224600;77139.0000000;77140.0000000;77132.0000000;77138.0000000;33
20230320;224700;77135.0000000;77136.0000000;77133.0000000;77135.0000000;25
20230320;224800;77132.0000000;77132.0000000;77126.0000000;77126.0000000;23
20230320;224900;77128.0000000;77128.0000000;77125.0000000;77126.0000000;31
20230320;225000;77123.0000000;77123.0000000;77120.0000000;77120.0000000;47
20230320;225100;77119.0000000;77120.0000000;77116.0000000;77120.0000000;40
20230320;225200;77119.0000000;77120.0000000;77117.0000000;77120.0000000;51
20230320;225300;77123.0000000;77124.0000000;77118.0000000;77124.0000000;27
20230320;225400;77118.0000000;77123.0000000;77117.0000000;77123.0000000;10
20230320;225500;77123.0000000;77123.0000000;77118.0000000;77120.0000000;43
20230320;225600;77119.0000000;77119.0000000;77107.0000000;77109.0000000;58
20230320;225700;77109.0000000;77115.0000000;77108.0000000;77109.0000000;159
20230320;225800;77110.0000000;77116.0000000;77109.0000000;77116.0000000;62
20230320;225900;77116.0000000;77116.0000000;77116.0000000;77116.0000000;2
20230320;230000;77116.0000000;77126.0000000;77116.0000000;77126.0000000;110
20230320;230100;77125.0000000;77125.0000000;77124.0000000;77124.0000000;2
20230320;230200;77124.0000000;77144.0000000;77124.0000000;77138.0000000;34
20230320;230300;77143.0000000;77145.0000000;77136.0000000;77136.0000000;39
20230320;230400;77137.0000000;77137.0000000;77125.0000000;77135.0000000;58
20230320;230500;77135.0000000;77140.0000000;77130.0000000;77133.0000000;93
20230320;230600;77134.0000000;77136.0000000;77130.0000000;77134.0000000;22
20230320;230700;77130.0000000;77130.0000000;77122.0000000;77128.0000000;32
20230320;230800;77121.0000000;77129.0000000;77116.0000000;77129.0000000;12
20230320;230900;77129.0000000;77133.0000000;77129.0000000;77133.0000000;13
20230320;231000;77131.0000000;77134.0000000;77126.0000000;77126.0000000;29
20230320;231100;77122.0000000;77122.0000000;77119.0000000;77119.0000000;7
20230320;231200;77119.0000000;77120.0000000;77119.0000000;77120.0000000;13
20230320;231300;77127.0000000;77128.0000000;77126.0000000;77126.0000000;5
20230320;231400;77125.0000000;77125.0000000;77124.0000000;77124.0000000;6
20230320;231500;77127.0000000;77127.0000000;77115.0000000;77115.0000000;80
20230320;231600;77113.0000000;77113.0000000;77108.0000000;77108.0000000;26
20230320;231700;77109.0000000;77115.0000000;77106.0000000;77108.0000000;52
20230320;231900;77108.0000000;77109.0000000;77108.0000000;77109.0000000;29
20230320;232000;77107.0000000;77112.0000000;77096.0000000;77097.0000000;96
20230320;232100;77098.0000000;77103.0000000;77096.0000000;77099.0000000;73
20230320;232200;77102.0000000;77107.0000000;77102.0000000;77105.0000000;25
20230320;232300;77105.0000000;77112.0000000;77105.0000000;77107.0000000;125
20230320;232400;77109.0000000;77110.0000000;77105.0000000;77105.0000000;16
20230320;232500;77109.0000000;77112.0000000;77105.0000000;77107.0000000;70
20230320;232600;77107.0000000;77112.0000000;77105.0000000;77105.0000000;155
20230320;232700;77108.0000000;77109.0000000;77105.0000000;77108.0000000;87
20230320;232800;77105.0000000;77109.0000000;77105.0000000;77105.0000000;85
20230320;232900;77105.0000000;77110.0000000;77105.0000000;77110.0000000;42
20230320;233000;77111.0000000;77112.0000000;77101.0000000;77102.0000000;111
20230320;233100;77103.0000000;77106.0000000;77091.0000000;77092.0000000;42
20230320;233200;77092.0000000;77106.0000000;77091.0000000;77092.0000000;163
20230320;233300;77092.0000000;77093.0000000;77090.0000000;77090.0000000;29
20230320;233400;77090.0000000;77090.0000000;77090.0000000;77090.0000000;1
20230320;233500;77091.0000000;77092.0000000;77085.0000000;77087.0000000;41
20230320;233600;77088.0000000;77095.0000000;77088.0000000;77093.0000000;289
20230320;233700;77095.0000000;77106.0000000;77095.0000000;77106.0000000;37
20230320;233800;77103.0000000;77108.0000000;77103.0000000;77107.0000000;34
20230320;233900;77109.0000000;77109.0000000;77106.0000000;77108.0000000;38
20230320;234000;77109.0000000;77109.0000000;77095.0000000;77096.0000000;122
20230320;234100;77097.0000000;77109.0000000;77097.0000000;77101.0000000;93
20230320;234200;77098.0000000;77107.0000000;77098.0000000;77107.0000000;17
20230320;234300;77104.0000000;77109.0000000;77098.0000000;77107.0000000;121
20230320;234400;77108.0000000;77109.0000000;77098.0000000;77100.0000000;138
20230320;234500;77097.0000000;77101.0000000;77095.0000000;77096.0000000;124
20230320;234600;77096.0000000;77100.0000000;77096.0000000;77100.0000000;23
20230320;234700;77100.0000000;77107.0000000;77100.0000000;77107.0000000;73
20230320;234800;77107.0000000;77111.0000000;77106.0000000;77111.0000000;135
20230320;234900;77110.0000000;77113.0000000;77090.0000000;77090.0000000;228
20230321;090000;77097.0000000;77240.0000000;77086.0000000;77145.0000000;3306
20230321;090100;77146.0000000;77244.0000000;77145.0000000;77216.0000000;2330
20230321;090200;77220.0000000;77240.0000000;77214.0000000;77238.0000000;918
20230321;090300;77235.0000000;77285.0000000;77115.0000000;77184.0000000;2427
20230321;090400;77183.0000000;77184.0000000;77138.0000000;77160.0000000;1160
20230321;090500;77161.0000000;77161.0000000;77102.0000000;77126.0000000;1233
20230321;090600;77132.0000000;77134.0000000;77085.0000000;77086.0000000;916
20230321;090700;77085.0000000;77120.0000000;77055.0000000;77095.0000000;1920
20230321;090800;77097.0000000;77097.0000000;77077.0000000;77080.0000000;363
20230321;090900;77081.0000000;77099.0000000;77080.0000000;77085.0000000;382
20230321;091000;77084.0000000;77092.0000000;77081.0000000;77089.0000000;186
20230321;091100;77089.0000000;77130.0000000;77089.0000000;77129.0000000;901
20230321;091200;77129.0000000;77139.0000000;77126.0000000;77133.0000000;170
20230321;091300;77133.0000000;77139.0000000;77119.0000000;77121.0000000;150
20230321;091400;77123.0000000;77129.0000000;77119.0000000;77129.0000000;105
20230321;091500;77125.0000000;77167.0000000;77119.0000000;77159.0000000;598
20230321;091600;77164.0000000;77202.0000000;77160.0000000;77167.0000000;1255
20230321;091700;77166.0000000;77167.0000000;77150.0000000;77164.0000000;418
20230321;091800;77165.0000000;77183.0000000;77164.0000000;77174.0000000;286
20230321;091900;77175.0000000;77225.0000000;77174.0000000;77223.0000000;702
20230321;092000;77223.0000000;77278.0000000;77222.0000000;77273.0000000;1549
20230321;092100;77270.0000000;77274.0000000;77262.0000000;77267.0000000;562
20230321;092200;77266.0000000;77275.0000000;77264.0000000;77268.0000000;261
20230321;092300;77268.0000000;77269.0000000;77228.0000000;77238.0000000;714
20230321;092400;77238.0000000;77238.0000000;77217.0000000;77220.0000000;912
20230321;092500;77219.0000000;77273.0000000;77214.0000000;77264.0000000;1936
20230321;092600;77264.0000000;77266.0000000;77235.0000000;77253.0000000;266
20230321;092700;77253.0000000;77310.0000000;77253.0000000;77310.0000000;1765
20230321;092800;77310.0000000;77335.0000000;77294.0000000;77294.0000000;1429
20230321;092900;77296.0000000;77305.0000000;77276.0000000;77284.0000000;672
20230321;093000;77285.0000000;77305.0000000;77285.0000000;77288.0000000;718
20230321;093100;77292.0000000;77300.0000000;77286.0000000;77299.0000000;232
20230321;093200;77298.0000000;77354.0000000;77298.0000000;77335.0000000;2190
20230321;093300;77338.0000000;77339.0000000;77300.0000000;77312.0000000;1393
20230321;093400;77312.0000000;77321.0000000;77280.0000000;77290.0000000;1031
20230321;093500;77291.0000000;77336.0000000;77253.0000000;77266.0000000;1841
20230321;093600;77262.0000000;77297.0000000;77256.0000000;77297.0000000;328
20230321;093700;77296.0000000;77300.0000000;77279.0000000;77279.0000000;147
20230321;093800;77277.0000000;77278.0000000;77262.0000000;77274.0000000;261
20230321;093900;77274.0000000;77297.0000000;77274.0000000;77297.0000000;371
20230321;094000;77296.0000000;77298.0000000;77278.0000000;77280.0000000;287
20230321;094100;77278.0000000;77278.0000000;77260.0000000;77261.0000000;518
20230321;094200;77260.0000000;77268.0000000;77258.0000000;77262.0000000;197
20230321;094300;77262.0000000;77283.0000000;77259.0000000;77283.0000000;717
20230321;094400;77282.0000000;77283.0000000;77251.0000000;77279.0000000;270
20230321;094500;77277.0000000;77348.0000000;77277.0000000;77344.0000000;1477
20230321;094600;77343.0000000;77425.0000000;77343.0000000;77423.0000000;3750
20230321;094700;77421.0000000;77432.0000000;77382.0000000;77389.0000000;1224
20230321;094800;77388.0000000;77423.0000000;77384.0000000;77384.0000000;418
20230321;094900;77384.0000000;77400.0000000;77380.0000000;77400.0000000;568
20230321;095000;77398.0000000;77438.0000000;77398.0000000;77420.0000000;1098
20230321;095100;77421.0000000;77428.0000000;77381.0000000;77381.0000000;654
20230321;095200;77386.0000000;77388.0000000;77375.0000000;77376.0000000;494
20230321;095300;77376.0000000;77378.0000000;77304.0000000;77314.0000000;1439
20230321;095400;77314.0000000;77340.0000000;77302.0000000;77327.0000000;713
20230321;095500;77327.0000000;77340.0000000;77308.0000000;77312.0000000;627
20230321;095600;77313.0000000;77328.0000000;77304.0000000;77306.0000000;409
20230321;095700;77306.0000000;77335.0000000;77303.0000000;77333.0000000;572
20230321;095800;77333.0000000;77355.0000000;77320.0000000;77354.0000000;1157
20230321;095900;77347.0000000;77371.0000000;77324.0000000;77324.0000000;1243
20230321;100000;77324.0000000;77337.0000000;77221.0000000;77243.0000000;4757
20230321;100100;77243.0000000;77267.0000000;77222.0000000;77223.0000000;2605
20230321;100200;77226.0000000;77232.0000000;77082.0000000;77155.0000000;6552
20230321;100300;77152.0000000;77250.0000000;77149.0000000;77211.0000000;3360
20230321;100400;77211.0000000;77221.0000000;77124.0000000;77136.0000000;2542
20230321;100500;77136.0000000;77139.0000000;77001.0000000;77015.0000000;7304
20230321;100600;77010.0000000;77010.0000000;76878.0000000;76914.0000000;10356
20230321;100700;76918.0000000;76938.0000000;76862.0000000;76878.0000000;6022
20230321;100800;76882.0000000;76917.0000000;76850.0000000;76893.0000000;3727
20230321;100900;76889.0000000;76889.0000000;76763.0000000;76811.0000000;6818
20230321;101000;76809.0000000;76819.0000000;76789.0000000;76816.0000000;4343
20230321;101100;76818.0000000;76927.0000000;76812.0000000;76904.0000000;4768
20230321;101200;76904.0000000;76943.0000000;76838.0000000;76860.0000000;5100
20230321;101300;76861.0000000;76962.0000000;76857.0000000;76946.0000000;3404
20230321;101400;76946.0000000;76973.0000000;76882.0000000;76935.0000000;4966
20230321;101500;76935.0000000;76945.0000000;76863.0000000;76926.0000000;3927
20230321;101600;76924.0000000;76949.0000000;76868.0000000;76934.0000000;5742
20230321;101700;76928.0000000;76970.0000000;76881.0000000;76965.0000000;3019
20230321;101800;76964.0000000;77000.0000000;76943.0000000;77000.0000000;4108
20230321;101900;76999.0000000;77058.0000000;76964.0000000;77057.0000000;5291
20230321;102000;77057.0000000;77184.0000000;77021.0000000;77180.0000000;7745
20230321;102100;77178.0000000;77192.0000000;77088.0000000;77113.0000000;5159
20230321;102200;77113.0000000;77120.0000000;77100.0000000;77115.0000000;2912
20230321;102300;77115.0000000;77120.0000000;77060.0000000;77102.0000000;4814
20230321;102400;77102.0000000;77118.0000000;77042.0000000;77048.0000000;1588
20230321;102500;77045.0000000;77045.0000000;76943.0000000;76976.0000000;5925
20230321;102600;76977.0000000;77023.0000000;76948.0000000;77020.0000000;2284
20230321;102700;77023.0000000;77023.0000000;76951.0000000;76958.0000000;2465
20230321;102800;76958.0000000;76998.0000000;76927.0000000;76983.0000000;2221
20230321;102900;76982.0000000;76987.0000000;76970.0000000;76985.0000000;714
20230321;103000;76985.0000000;77000.0000000;76965.0000000;76966.0000000;2604
20230321;103100;76965.0000000;76966.0000000;76931.0000000;76946.0000000;2061
20230321;103200;76945.0000000;76962.0000000;76930.0000000;76959.0000000;1960
20230321;103300;76957.0000000;76957.0000000;76912.0000000;76933.0000000;3139
20230321;103400;76933.0000000;76990.0000000;76932.0000000;76975.0000000;1963
20230321;103500;76980.0000000;76980.0000000;76946.0000000;76957.0000000;1928
20230321;103600;76960.0000000;76961.0000000;76930.0000000;76945.0000000;1174
20230321;103700;76944.0000000;76975.0000000;76923.0000000;76975.0000000;1460
20230321;103800;76973.0000000;76995.0000000;76945.0000000;76994.0000000;1670
20230321;103900;76992.0000000;76992.0000000;76956.0000000;76988.0000000;886
20230321;104000;76987.0000000;76990.0000000;76952.0000000;76986.0000000;601
20230321;104100;76986.0000000;77000.0000000;76986.0000000;76999.0000000;1047
20230321;104200;76999.0000000;77000.0000000;76991.0000000;76999.0000000;691
20230321;104300;76996.0000000;77030.0000000;76990.0000000;77019.0000000;3950
20230321;104400;77019.0000000;77019.0000000;76964.0000000;76994.0000000;2095
20230321;104500;76992.0000000;77044.0000000;76966.0000000;77039.0000000;2622
20230321;104600;77036.0000000;77056.0000000;76989.0000000;76990.0000000;2268
20230321;104700;76989.0000000;76996.0000000;76943.0000000;76947.0000000;1362
20230321;104800;76945.0000000;76992.0000000;76941.0000000;76976.0000000;1113
20230321;104900;76974.0000000;76986.0000000;76949.0000000;76949.0000000;611
20230321;105000;76951.0000000;77017.0000000;76941.0000000;76991.0000000;1188
20230321;105100;76988.0000000;76998.0000000;76952.0000000;76963.0000000;640
20230321;105200;76963.0000000;76994.0000000;76933.0000000;76939.0000000;1591
20230321;105300;76941.0000000;76950.0000000;76934.0000000;76945.0000000;1662
20230321;105400;76945.0000000;76945.0000000;76939.0000000;76940.0000000;200
20230321;105500;76940.0000000;76986.0000000;76938.0000000;76968.0000000;2965
20230321;105600;76970.0000000;76975.0000000;76954.0000000;76958.0000000;513
20230321;105700;76954.0000000;76988.0000000;76946.0000000;76987.0000000;799
20230321;105800;76989.0000000;76994.0000000;76969.0000000;76983.0000000;654
20230321;105900;76983.0000000;76997.0000000;76969.0000000;76996.0000000;513
20230321;110000;76994.0000000;76994.0000000;76913.0000000;76913.0000000;3295
20230321;110100;76913.0000000;76963.0000000;76901.0000000;76950.0000000;4192
20230321;110200;76940.0000000;76958.0000000;76905.0000000;76916.0000000;1996
20230321;110300;76916.0000000;76925.0000000;76894.0000000;76925.0000000;1755
20230321;110400;76928.0000000;76944.0000000;76906.0000000;76914.0000000;758
20230321;110500;76909.0000000;76914.0000000;76888.0000000;76894.0000000;2077
20230321;110600;76892.0000000;76929.0000000;76884.0000000;76924.0000000;1832
20230321;110700;76920.0000000;76935.0000000;76893.0000000;76924.0000000;1373
20230321;110800;76923.0000000;76925.0000000;76894.0000000;76923.0000000;846
20230321;110900;76921.0000000;76958.0000000;76916.0000000;76958.0000000;1295
20230321;111000;76956.0000000;76960.0000000;76928.0000000;76952.0000000;1148
20230321;111100;76947.0000000;76966.0000000;76937.0000000;76965.0000000;333
20230321;111200;76965.0000000;76984.0000000;76955.0000000;76978.0000000;757
20230321;111300;76978.0000000;77044.0000000;76963.0000000;77022.0000000;5196
20230321;111400;77016.0000000;77016.0000000;76955.0000000;76988.0000000;1079
20230321;111500;76987.0000000;77033.0000000;76981.0000000;77031.0000000;1378
20230321;111600;77027.0000000;77028.0000000;76996.0000000;76996.0000000;1107
20230321;111700;76997.0000000;77034.0000000;76995.0000000;77032.0000000;937
20230321;111800;77033.0000000;77043.0000000;77020.0000000;77020.0000000;1112
20230321;111900;77020.0000000;77021.0000000;77006.0000000;77013.0000000;1963
20230321;112000;77012.0000000;77035.0000000;77012.0000000;77026.0000000;1513
20230321;112100;77027.0000000;77037.0000000;77013.0000000;77025.0000000;1305
20230321;112200;77023.0000000;77029.0000000;76967.0000000;76977.0000000;1516
20230321;112300;76977.0000000;77015.0000000;76974.0000000;77003.0000000;853
20230321;112400;77003.0000000;77016.0000000;76986.0000000;76989.0000000;326
20230321;112500;76989.0000000;77005.0000000;76983.0000000;76991.0000000;263
20230321;112600;76994.0000000;77013.0000000;76994.0000000;77000.0000000;577
20230321;112700;77000.0000000;77001.0000000;76975.0000000;76986.0000000;408
20230321;112800;76988.0000000;76988.0000000;76951.0000000;76956.0000000;1100
20230321;112900;76957.0000000;76970.0000000;76940.0000000;76945.0000000;1804
20230321;113000;76950.0000000;76950.0000000;76914.0000000;76914.0000000;1106
20230321;113100;76914.0000000;76922.0000000;76907.0000000;76909.0000000;956
20230321;113200;76908.0000000;76933.0000000;76905.0000000;76932.0000000;577
20230321;113300;76935.0000000;76938.0000000;76916.0000000;76929.0000000;477
20230321;113400;76929.0000000;76929.0000000;76909.0000000;76909.0000000;284
20230321;113500;76909.0000000;76911.0000000;76874.0000000;76911.0000000;2955
20230321;113600;76910.0000000;76913.0000000;76871.0000000;76877.0000000;1602
20230321;113700;76878.0000000;76886.0000000;76873.0000000;76875.0000000;324
20230321;113800;76876.0000000;76892.0000000;76871.0000000;76880.0000000;306
20230321;113900;76880.0000000;76882.0000000;76872.0000000;76873.0000000;274
20230321;114000;76872.0000000;76873.0000000;76850.0000000;76853.0000000;1140
20230321;114100;76852.0000000;76855.0000000;76850.0000000;76855.0000000;251
20230321;114200;76854.0000000;76880.0000000;76835.0000000;76878.0000000;2198
20230321;114300;76876.0000000;76892.0000000;76857.0000000;76886.0000000;1062
20230321;114400;76884.0000000;76887.0000000;76863.0000000;76881.0000000;892
20230321;114500;76880.0000000;76900.0000000;76860.0000000;76900.0000000;1613
20230321;114600;76900.0000000;76925.0000000;76900.0000000;76904.0000000;2964
20230321;114700;76903.0000000;76905.0000000;76869.0000000;76869.0000000;1607
20230321;114800;76868.0000000;76873.0000000;76865.0000000;76872.0000000;388
20230321;114900;76871.0000000;76872.0000000;76840.0000000;76848.0000000;2219
20230321;115000;76847.0000000;76874.0000000;76843.0000000;76871.0000000;1268
20230321;115100;76869.0000000;76874.0000000;76854.0000000;76858.0000000;1136
20230321;115200;76858.0000000;76859.0000000;76842.0000000;76846.0000000;625
20230321;115300;76847.0000000;76854.0000000;76833.0000000;76851.0000000;651
20230321;115400;76850.0000000;76863.0000000;76845.0000000;76855.0000000;404
20230321;115500;76854.0000000;76858.0000000;76848.0000000;76856.0000000;176
20230321;115600;76856.0000000;76873.0000000;76856.0000000;76872.0000000;318
20230321;115700;76872.0000000;76872.0000000;76861.0000000;76865.0000000;223
20230321;115800;76862.0000000;76865.0000000;76859.0000000;76865.0000000;108
20230321;115900;76864.0000000;76864.0000000;76855.0000000;76858.0000000;81
20230321;120000;76861.0000000;76861.0000000;76842.0000000;76845.0000000;307
20230321;120100;76845.0000000;76857.0000000;76840.0000000;76852.0000000;571
20230321;120200;76851.0000000;76852.0000000;76836.0000000;76850.0000000;940
20230321;120300;76850.0000000;76858.0000000;76848.0000000;76858.0000000;282
20230321;120400;76857.0000000;76863.0000000;76845.0000000;76853.0000000;1050
20230321;120500;76852.0000000;76858.0000000;76840.0000000;76847.0000000;1011
20230321;120600;76851.0000000;76858.0000000;76845.0000000;76846.0000000;301
20230321;120700;76850.0000000;76853.0000000;76828.0000000;76830.0000000;512
20230321;120800;76830.0000000;76852.0000000;76822.0000000;76847.0000000;806
20230321;120900;76849.0000000;76857.0000000;76837.0000000;76846.0000000;536
20230321;121000;76848.0000000;76849.0000000;76836.0000000;76841.0000000;189
20230321;121100;76845.0000000;76851.0000000;76836.0000000;76844.0000000;300
20230321;121200;76842.0000000;76845.0000000;76840.0000000;76845.0000000;84
20230321;121300;76845.0000000;76846.0000000;76825.0000000;76825.0000000;455
20230321;121400;76825.0000000;76832.0000000;76820.0000000;76820.0000000;1006
20230321;121500;76822.0000000;76822.0000000;76774.0000000;76774.0000000;3364
20230321;121600;76777.0000000;76785.0000000;76722.0000000;76734.0000000;5756
20230321;121700;76734.0000000;76749.0000000;76708.0000000;76743.0000000;4296
20230321;121800;76743.0000000;76744.0000000;76694.0000000;76700.0000000;3058
20230321;121900;76700.0000000;76737.0000000;76688.0000000;76733.0000000;1874
20230321;122000;76731.0000000;76746.0000000;76702.0000000;76739.0000000;2209
20230321;122100;76735.0000000;76768.0000000;76725.0000000;76764.0000000;1413
20230321;122200;76763.0000000;76780.0000000;76760.0000000;76780.0000000;696
20230321;122300;76780.0000000;76796.0000000;76771.0000000;76796.0000000;996
20230321;122400;76793.0000000;76796.0000000;76772.0000000;76796.0000000;476
20230321;122500;76795.0000000;76807.0000000;76782.0000000;76790.0000000;636
20230321;122600;76793.0000000;76830.0000000;76785.0000000;76829.0000000;1037
20230321;122700;76829.0000000;76836.0000000;76824.0000000;76829.0000000;636
20230321;122800;76830.0000000;76832.0000000;76770.0000000;76770.0000000;2108
20230321;122900;76771.0000000;76789.0000000;76752.0000000;76762.0000000;1760
20230321;123000;76760.0000000;76760.0000000;76696.0000000;76702.0000000;2708
20230321;123100;76704.0000000;76774.0000000;76699.0000000;76762.0000000;1632
20230321;123200;76760.0000000;76794.0000000;76741.0000000;76782.0000000;1560
20230321;123300;76779.0000000;76779.0000000;76750.0000000;76759.0000000;1572
20230321;123400;76759.0000000;76762.0000000;76724.0000000;76732.0000000;2919
20230321;123500;76737.0000000;76767.0000000;76710.0000000;76718.0000000;3061
20230321;123600;76715.0000000;76727.0000000;76692.0000000;76696.0000000;1355
20230321;123700;76693.0000000;76696.0000000;76667.0000000;76670.0000000;1586
20230321;123800;76668.0000000;76677.0000000;76666.0000000;76673.0000000;551
20230321;123900;76672.0000000;76688.0000000;76667.0000000;76679.0000000;1749
20230321;124000;76679.0000000;76680.0000000;76665.0000000;76665.0000000;838
20230321;124100;76665.0000000;76688.0000000;76665.0000000;76679.0000000;1362
20230321;124200;76678.0000000;76698.0000000;76675.0000000;76676.0000000;1288
20230321;124300;76677.0000000;76677.0000000;76657.0000000;76667.0000000;807
20230321;124400;76667.0000000;76690.0000000;76665.0000000;76673.0000000;2452
20230321;124500;76675.0000000;76721.0000000;76662.0000000;76715.0000000;3433
20230321;124600;76715.0000000;76716.0000000;76678.0000000;76678.0000000;2452
20230321;124700;76682.0000000;76736.0000000;76677.0000000;76722.0000000;4563
20230321;124800;76720.0000000;76726.0000000;76708.0000000;76716.0000000;3181
20230321;124900;76708.0000000;76725.0000000;76704.0000000;76712.0000000;1491
20230321;125000;76716.0000000;76728.0000000;76703.0000000;76715.0000000;2186
20230321;125100;76716.0000000;76736.0000000;76705.0000000;76719.0000000;1215
20230321;125200;76724.0000000;76740.0000000;76718.0000000;76729.0000000;612
20230321;125300;76731.0000000;76737.0000000;76726.0000000;76726.0000000;314
20230321;125400;76725.0000000;76764.0000000;76716.0000000;76755.0000000;1001
20230321;125500;76755.0000000;76776.0000000;76752.0000000;76766.0000000;1412
20230321;125600;76768.0000000;76788.0000000;76764.0000000;76785.0000000;1247
20230321;125700;76783.0000000;76810.0000000;76780.0000000;76795.0000000;5318
20230321;125800;76794.0000000;76809.0000000;76784.0000000;76808.0000000;900
20230321;125900;76808.0000000;76818.0000000;76805.0000000;76815.0000000;886
20230321;130000;76815.0000000;76817.0000000;76800.0000000;76800.0000000;842
20230321;130100;76800.0000000;76810.0000000;76800.0000000;76809.0000000;310
20230321;130200;76807.0000000;76815.0000000;76781.0000000;76783.0000000;698
20230321;130300;76783.0000000;76783.0000000;76760.0000000;76765.0000000;2177
20230321;130400;76765.0000000;76782.0000000;76755.0000000;76771.0000000;1036
20230321;130500;76770.0000000;76777.0000000;76763.0000000;76765.0000000;177
20230321;130600;76764.0000000;76773.0000000;76762.0000000;76773.0000000;816
20230321;130700;76772.0000000;76772.0000000;76739.0000000;76740.0000000;1940
20230321;130800;76739.0000000;76739.0000000;76733.0000000;76733.0000000;418
20230321;130900;76733.0000000;76733.0000000;76705.0000000;76705.0000000;1758
20230321;131000;76705.0000000;76724.0000000;76682.0000000;76722.0000000;1585
20230321;131100;76722.0000000;76750.0000000;76712.0000000;76743.0000000;893
20230321;131200;76742.0000000;76773.0000000;76742.0000000;76764.0000000;822
20230321;131300;76766.0000000;76768.0000000;76753.0000000;76761.0000000;239
20230321;131400;76762.0000000;76765.0000000;76753.0000000;76756.0000000;320
20230321;131500;76757.0000000;76788.0000000;76755.0000000;76761.0000000;998
20230321;131600;76761.0000000;76770.0000000;76760.0000000;76761.0000000;613
20230321;131700;76766.0000000;76766.0000000;76760.0000000;76760.0000000;623
20230321;131800;76760.0000000;76770.0000000;76754.0000000;76760.0000000;1385
20230321;131900;76760.0000000;76766.0000000;76751.0000000;76760.0000000;920
