<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20220504;102800;71549.0000000;71583.0000000;71343.0000000;71399.0000000;6868
20220504;102900;71399.0000000;71599.0000000;71315.0000000;71597.0000000;8623
20220504;103000;71597.0000000;71649.0000000;71548.0000000;71596.0000000;5372
20220504;103100;71602.0000000;71892.0000000;71583.0000000;71779.0000000;10334
20220504;103200;71777.0000000;71850.0000000;71644.0000000;71768.0000000;9159
20220504;103300;71768.0000000;71869.0000000;71715.0000000;71833.0000000;4789
20220504;103400;71833.0000000;71926.0000000;71685.0000000;71752.0000000;8297
20220504;103500;71752.0000000;71886.0000000;71735.0000000;71817.0000000;5185
20220504;103600;71817.0000000;71910.0000000;71734.0000000;71735.0000000;6605
20220504;103700;71733.0000000;71796.0000000;71652.0000000;71772.0000000;3851
20220504;103800;71777.0000000;71888.0000000;71736.0000000;71865.0000000;5719
20220504;103900;71851.0000000;71958.0000000;71824.0000000;71863.0000000;6258
20220504;104000;71862.0000000;72020.0000000;71842.0000000;72020.0000000;9316
20220504;104100;72013.0000000;72050.0000000;71850.0000000;71888.0000000;10277
20220504;104200;71887.0000000;71980.0000000;71805.0000000;71834.0000000;5929
20220504;104300;71827.0000000;71962.0000000;71820.0000000;71927.0000000;4588
20220504;104400;71941.0000000;71946.0000000;71889.0000000;71921.0000000;2057
20220504;104500;71927.0000000;72098.0000000;71900.0000000;72058.0000000;7283
20220504;104600;72049.0000000;72088.0000000;71952.0000000;71983.0000000;5388
20220504;104700;71983.0000000;72127.0000000;71959.0000000;72018.0000000;6827
20220504;104800;72018.0000000;72033.0000000;71930.0000000;71978.0000000;4793
20220504;104900;71986.0000000;72045.0000000;71966.0000000;71993.0000000;2359
20220504;105000;71998.0000000;72132.0000000;71982.0000000;72111.0000000;4357
20220504;105100;72111.0000000;72239.0000000;72075.0000000;72203.0000000;5779
20220504;105200;72206.0000000;72318.0000000;72147.0000000;72313.0000000;7824
20220504;105300;72318.0000000;72340.0000000;72175.0000000;72211.0000000;6454
20220504;105400;72218.0000000;72290.0000000;72155.0000000;72200.0000000;5099
20220504;105500;72200.0000000;72227.0000000;72022.0000000;72041.0000000;4896
20220504;105600;72055.0000000;72180.0000000;72036.0000000;72175.0000000;3292
20220504;105700;72180.0000000;72267.0000000;72149.0000000;72231.0000000;3278
20220504;105800;72226.0000000;72244.0000000;72028.0000000;72059.0000000;4744
20220504;105900;72067.0000000;72098.0000000;72025.0000000;72049.0000000;3243
20220504;110000;72050.0000000;72050.0000000;71922.0000000;71941.0000000;6212
20220504;110100;71943.0000000;71972.0000000;71850.0000000;71905.0000000;5582
20220504;110200;71905.0000000;71997.0000000;71876.0000000;71954.0000000;3021
20220504;110300;71962.0000000;71975.0000000;71805.0000000;71811.0000000;5224
20220504;110400;71819.0000000;71829.0000000;71694.0000000;71751.0000000;7826
20220504;110500;71761.0000000;71810.0000000;71628.0000000;71715.0000000;8811
20220504;110600;71714.0000000;71775.0000000;71682.0000000;71717.0000000;3660
20220504;110700;71706.0000000;71733.0000000;71607.0000000;71607.0000000;3429
20220504;110800;71615.0000000;71650.0000000;71546.0000000;71582.0000000;6266
20220504;110900;71589.0000000;71720.0000000;71580.0000000;71695.0000000;5270
20220504;111000;71687.0000000;71860.0000000;71644.0000000;71858.0000000;6289
20220504;111100;71860.0000000;71908.0000000;71822.0000000;71822.0000000;5211
20220504;111200;71822.0000000;71832.0000000;71600.0000000;71606.0000000;4491
20220504;111300;71612.0000000;71752.0000000;71380.0000000;71437.0000000;9112
20220504;111400;71428.0000000;71674.0000000;71417.0000000;71518.0000000;9188
20220504;111500;71523.0000000;71562.0000000;71350.0000000;71373.0000000;6829
20220504;111600;71380.0000000;71628.0000000;71341.0000000;71545.0000000;9306
20220504;111700;71534.0000000;71540.0000000;71400.0000000;71464.0000000;3813
20220504;111800;71467.0000000;71552.0000000;71438.0000000;71546.0000000;1695
20220504;111900;71539.0000000;71561.0000000;71501.0000000;71558.0000000;2097
20220504;112000;71558.0000000;71660.0000000;71557.0000000;71625.0000000;5053
20220504;112100;71631.0000000;71639.0000000;71583.0000000;71607.0000000;1649
20220504;112200;71601.0000000;71618.0000000;71505.0000000;71543.0000000;2804
20220504;112300;71539.0000000;71616.0000000;71515.0000000;71595.0000000;2644
20220504;112400;71600.0000000;71674.0000000;71554.0000000;71600.0000000;4537
20220504;112500;71599.0000000;71657.0000000;71524.0000000;71576.0000000;4489
20220504;112600;71567.0000000;71586.0000000;71477.0000000;71503.0000000;2131
20220504;112700;71504.0000000;71506.0000000;71430.0000000;71496.0000000;2291
20220504;112800;71483.0000000;71545.0000000;71470.0000000;71506.0000000;2016
20220504;112900;71505.0000000;71562.0000000;71426.0000000;71440.0000000;3303
20220504;113000;71438.0000000;71452.0000000;71351.0000000;71366.0000000;4339
20220504;113100;71366.0000000;71390.0000000;71333.0000000;71355.0000000;3746
20220504;113200;71362.0000000;71370.0000000;71153.0000000;71165.0000000;9328
20220504;113300;71172.0000000;71270.0000000;71143.0000000;71185.0000000;8741
20220504;113400;71185.0000000;71251.0000000;71178.0000000;71215.0000000;2959
20220504;113500;71205.0000000;71283.0000000;71050.0000000;71058.0000000;7703
20220504;113600;71071.0000000;71198.0000000;71008.0000000;71145.0000000;7328
20220504;113700;71145.0000000;71172.0000000;71100.0000000;71105.0000000;3058
20220504;113800;71112.0000000;71123.0000000;71050.0000000;71064.0000000;2359
20220504;113900;71064.0000000;71142.0000000;71050.0000000;71124.0000000;3317
20220504;114000;71116.0000000;71189.0000000;71010.0000000;71081.0000000;6484
20220504;114100;71084.0000000;71089.0000000;70914.0000000;70937.0000000;7698
20220504;114200;70931.0000000;71056.0000000;70900.0000000;70920.0000000;7310
20220504;114300;70910.0000000;70980.0000000;70858.0000000;70944.0000000;6375
20220504;114400;70953.0000000;71000.0000000;70901.0000000;70982.0000000;3391
20220504;114500;70992.0000000;71059.0000000;70888.0000000;70898.0000000;5511
20220504;114600;70891.0000000;70968.0000000;70790.0000000;70833.0000000;6052
20220504;114700;70840.0000000;70892.0000000;70777.0000000;70892.0000000;4577
20220504;114800;70890.0000000;70890.0000000;70723.0000000;70735.0000000;7332
20220504;114900;70733.0000000;70864.0000000;70720.0000000;70804.0000000;9050
20220504;115000;70804.0000000;70880.0000000;70756.0000000;70862.0000000;4817
20220504;115100;70861.0000000;70919.0000000;70741.0000000;70842.0000000;7897
20220504;115200;70833.0000000;70869.0000000;70625.0000000;70647.0000000;7502
20220504;115300;70643.0000000;70679.0000000;70600.0000000;70609.0000000;6217
20220504;115400;70609.0000000;70625.0000000;70546.0000000;70590.0000000;9267
20220504;115500;70590.0000000;70650.0000000;70515.0000000;70648.0000000;10780
20220504;115600;70648.0000000;70648.0000000;70400.0000000;70438.0000000;13870
20220504;115700;70430.0000000;70560.0000000;70408.0000000;70528.0000000;5390
20220504;115800;70527.0000000;70538.0000000;70422.0000000;70524.0000000;4720
20220504;115900;70525.0000000;70687.0000000;70519.0000000;70664.0000000;5803
20220504;120000;70661.0000000;70661.0000000;70412.0000000;70438.0000000;6073
20220504;120100;70439.0000000;70499.0000000;70324.0000000;70496.0000000;11225
20220504;120200;70492.0000000;70506.0000000;70350.0000000;70389.0000000;5409
20220504;120300;70378.0000000;70466.0000000;70272.0000000;70314.0000000;9585
20220504;120400;70312.0000000;70328.0000000;70172.0000000;70262.0000000;9791
20220504;120500;70262.0000000;70279.0000000;70160.0000000;70211.0000000;6324
20220504;120600;70212.0000000;70296.0000000;70121.0000000;70239.0000000;8631
20220504;120700;70244.0000000;70295.0000000;70178.0000000;70215.0000000;5553
20220504;120800;70216.0000000;70276.0000000;70040.0000000;70092.0000000;12614
20220504;120900;70091.0000000;70142.0000000;70050.0000000;70095.0000000;6679
20220504;121000;70091.0000000;70300.0000000;70042.0000000;70245.0000000;11709
20220504;121100;70245.0000000;70450.0000000;70202.0000000;70400.0000000;9542
20220504;121200;70395.0000000;70454.0000000;70302.0000000;70302.0000000;6571
20220504;121300;70303.0000000;70363.0000000;70300.0000000;70333.0000000;2663
20220504;121400;70321.0000000;70480.0000000;70320.0000000;70424.0000000;5662
20220504;121500;70427.0000000;70448.0000000;70214.0000000;70301.0000000;7485
20220504;121600;70301.0000000;70402.0000000;70286.0000000;70335.0000000;3573
20220504;121700;70338.0000000;70440.0000000;70334.0000000;70440.0000000;3908
20220504;121800;70429.0000000;70548.0000000;70381.0000000;70426.0000000;8542
20220504;121900;70429.0000000;70429.0000000;70301.0000000;70314.0000000;3611
20220504;122000;70305.0000000;70391.0000000;70297.0000000;70385.0000000;2460
20220504;122100;70385.0000000;70496.0000000;70377.0000000;70473.0000000;2697
20220504;122200;70485.0000000;70485.0000000;70430.0000000;70457.0000000;1722
20220504;122300;70457.0000000;70536.0000000;70405.0000000;70497.0000000;3916
20220504;122400;70495.0000000;70567.0000000;70470.0000000;70567.0000000;4668
20220504;122500;70567.0000000;70585.0000000;70495.0000000;70499.0000000;4677
20220504;122600;70491.0000000;70518.0000000;70453.0000000;70490.0000000;2475
20220504;122700;70490.0000000;70587.0000000;70466.0000000;70570.0000000;2261
20220504;122800;70570.0000000;70574.0000000;70501.0000000;70520.0000000;1791
20220504;122900;70520.0000000;70521.0000000;70467.0000000;70502.0000000;2307
20220504;123000;70503.0000000;70530.0000000;70426.0000000;70450.0000000;4341
20220504;123100;70450.0000000;70455.0000000;70306.0000000;70312.0000000;4889
20220504;123200;70318.0000000;70368.0000000;70240.0000000;70343.0000000;6492
20220504;123300;70355.0000000;70447.0000000;70268.0000000;70269.0000000;4423
20220504;123400;70268.0000000;70351.0000000;70258.0000000;70332.0000000;1438
20220504;123500;70332.0000000;70457.0000000;70330.0000000;70456.0000000;3020
20220504;123600;70458.0000000;70649.0000000;70412.0000000;70579.0000000;7341
20220504;123700;70579.0000000;70594.0000000;70479.0000000;70515.0000000;4071
20220504;123800;70515.0000000;70520.0000000;70474.0000000;70520.0000000;1382
20220504;123900;70520.0000000;70528.0000000;70335.0000000;70384.0000000;4285
20220504;124000;70377.0000000;70430.0000000;70257.0000000;70405.0000000;4852
20220504;124100;70401.0000000;70434.0000000;70378.0000000;70429.0000000;1725
20220504;124200;70429.0000000;70435.0000000;70373.0000000;70394.0000000;2131
20220504;124300;70394.0000000;70448.0000000;70376.0000000;70422.0000000;2129
20220504;124400;70427.0000000;70434.0000000;70314.0000000;70369.0000000;3195
20220504;124500;70351.0000000;70359.0000000;70303.0000000;70338.0000000;1977
20220504;124600;70338.0000000;70390.0000000;70302.0000000;70372.0000000;2155
20220504;124700;70380.0000000;70396.0000000;70260.0000000;70296.0000000;4754
20220504;124800;70293.0000000;70317.0000000;70222.0000000;70249.0000000;5468
20220504;124900;70244.0000000;70262.0000000;70173.0000000;70196.0000000;7359
20220504;125000;70193.0000000;70228.0000000;70161.0000000;70201.0000000;3672
20220504;125100;70200.0000000;70230.0000000;70145.0000000;70150.0000000;3789
20220504;125200;70146.0000000;70317.0000000;70129.0000000;70291.0000000;5734
20220504;125300;70291.0000000;70304.0000000;70147.0000000;70184.0000000;3325
20220504;125400;70186.0000000;70277.0000000;70175.0000000;70217.0000000;2637
20220504;125500;70217.0000000;70238.0000000;70095.0000000;70107.0000000;4626
20220504;125600;70107.0000000;70205.0000000;70001.0000000;70196.0000000;9259
20220504;125700;70198.0000000;70255.0000000;70149.0000000;70170.0000000;3825
20220504;125800;70166.0000000;70315.0000000;70154.0000000;70265.0000000;5952
20220504;125900;70261.0000000;70274.0000000;70164.0000000;70213.0000000;3763
20220504;130000;70212.0000000;70309.0000000;70162.0000000;70285.0000000;4010
20220504;130100;70285.0000000;70350.0000000;70256.0000000;70279.0000000;5039
20220504;130200;70273.0000000;70289.0000000;70190.0000000;70214.0000000;2804
20220504;130300;70207.0000000;70306.0000000;70050.0000000;70061.0000000;5964
20220504;130400;70063.0000000;70147.0000000;70030.0000000;70139.0000000;4812
20220504;130500;70127.0000000;70197.0000000;70102.0000000;70158.0000000;2112
20220504;130600;70158.0000000;70243.0000000;70148.0000000;70209.0000000;2216
20220504;130700;70208.0000000;70290.0000000;70170.0000000;70275.0000000;3289
20220504;130800;70276.0000000;70324.0000000;70228.0000000;70320.0000000;2473
20220504;130900;70318.0000000;70379.0000000;70255.0000000;70296.0000000;3669
20220504;131000;70296.0000000;70320.0000000;70230.0000000;70313.0000000;2412
20220504;131100;70315.0000000;70330.0000000;70274.0000000;70330.0000000;1909
20220504;131200;70330.0000000;70366.0000000;70306.0000000;70338.0000000;1990
20220504;131300;70336.0000000;70370.0000000;70315.0000000;70343.0000000;3207
20220504;131400;70340.0000000;70389.0000000;70339.0000000;70350.0000000;2113
20220504;131500;70354.0000000;70369.0000000;70334.0000000;70345.0000000;1952
20220504;131600;70345.0000000;70362.0000000;70281.0000000;70347.0000000;3187
20220504;131700;70336.0000000;70347.0000000;70262.0000000;70281.0000000;2889
20220504;131800;70281.0000000;70319.0000000;70263.0000000;70306.0000000;762
20220504;131900;70310.0000000;70338.0000000;70290.0000000;70338.0000000;1048
20220504;132000;70331.0000000;70331.0000000;70262.0000000;70267.0000000;2586
20220504;132100;70267.0000000;70289.0000000;70234.0000000;70262.0000000;2640
20220504;132200;70269.0000000;70289.0000000;70241.0000000;70289.0000000;832
20220504;132300;70287.0000000;70300.0000000;70265.0000000;70283.0000000;803
20220504;132400;70282.0000000;70300.0000000;70243.0000000;70262.0000000;1443
20220504;132500;70263.0000000;70264.0000000;70226.0000000;70249.0000000;1222
20220504;132600;70249.0000000;70272.0000000;70236.0000000;70242.0000000;877
20220504;132700;70237.0000000;70270.0000000;70235.0000000;70262.0000000;1706
20220504;132800;70255.0000000;70283.0000000;70251.0000000;70274.0000000;602
20220504;132900;70278.0000000;70280.0000000;70235.0000000;70250.0000000;780
20220504;133000;70255.0000000;70260.0000000;70221.0000000;70222.0000000;1129
20220504;133100;70225.0000000;70240.0000000;70206.0000000;70238.0000000;1420
20220504;133200;70239.0000000;70246.0000000;70224.0000000;70239.0000000;633
20220504;133300;70232.0000000;70252.0000000;70228.0000000;70232.0000000;737
20220504;133400;70236.0000000;70238.0000000;70168.0000000;70192.0000000;1762
20220504;133500;70193.0000000;70212.0000000;70168.0000000;70200.0000000;1931
20220504;133600;70200.0000000;70227.0000000;70164.0000000;70173.0000000;1650
20220504;133700;70171.0000000;70197.0000000;70160.0000000;70177.0000000;1056
20220504;133800;70172.0000000;70228.0000000;70161.0000000;70213.0000000;1315
20220504;133900;70212.0000000;70220.0000000;70189.0000000;70205.0000000;638
20220504;134000;70210.0000000;70242.0000000;70197.0000000;70230.0000000;1342
20220504;134100;70234.0000000;70288.0000000;70213.0000000;70230.0000000;3222
20220504;134200;70228.0000000;70257.0000000;70203.0000000;70220.0000000;1656
20220504;134300;70224.0000000;70231.0000000;70175.0000000;70197.0000000;1888
20220504;134400;70193.0000000;70202.0000000;70162.0000000;70189.0000000;1641
20220504;134500;70189.0000000;70248.0000000;70183.0000000;70201.0000000;1225
20220504;134600;70200.0000000;70206.0000000;70133.0000000;70173.0000000;2582
20220504;134700;70163.0000000;70225.0000000;70152.0000000;70201.0000000;1785
20220504;134800;70201.0000000;70272.0000000;70150.0000000;70162.0000000;2699
20220504;134900;70161.0000000;70225.0000000;70147.0000000;70219.0000000;786
20220504;135000;70219.0000000;70270.0000000;70219.0000000;70267.0000000;1834
20220504;135100;70262.0000000;70287.0000000;70238.0000000;70270.0000000;2066
20220504;135200;70269.0000000;70315.0000000;70252.0000000;70282.0000000;3130
20220504;135300;70282.0000000;70309.0000000;70230.0000000;70230.0000000;1062
20220504;135400;70240.0000000;70300.0000000;70230.0000000;70285.0000000;862
20220504;135500;70283.0000000;70301.0000000;70250.0000000;70258.0000000;981
20220504;135600;70253.0000000;70275.0000000;70239.0000000;70255.0000000;527
20220504;135700;70265.0000000;70271.0000000;70131.0000000;70160.0000000;3984
20220504;135800;70153.0000000;70162.0000000;69800.0000000;70010.0000000;19112
20220504;135900;70024.0000000;70090.0000000;69961.0000000;70090.0000000;4521
20220504;140500;70090.0000000;70361.0000000;70090.0000000;70288.0000000;9838
20220504;140600;70297.0000000;70335.0000000;70236.0000000;70300.0000000;2623
20220504;140700;70294.0000000;70380.0000000;70275.0000000;70374.0000000;4676
20220504;140800;70373.0000000;70399.0000000;70344.0000000;70360.0000000;2883
20220504;140900;70354.0000000;70380.0000000;70309.0000000;70327.0000000;3164
20220504;141000;70321.0000000;70428.0000000;70310.0000000;70385.0000000;3713
20220504;141100;70385.0000000;70400.0000000;70335.0000000;70360.0000000;1870
20220504;141200;70360.0000000;70414.0000000;70355.0000000;70395.0000000;2353
20220504;141300;70389.0000000;70420.0000000;70377.0000000;70420.0000000;1335
20220504;141400;70418.0000000;70451.0000000;70392.0000000;70421.0000000;3233
20220504;141500;70432.0000000;70463.0000000;70401.0000000;70439.0000000;2955
20220504;141600;70439.0000000;70444.0000000;70385.0000000;70392.0000000;1612
20220504;141700;70390.0000000;70413.0000000;70375.0000000;70376.0000000;1655
20220504;141800;70376.0000000;70413.0000000;70374.0000000;70400.0000000;929
20220504;141900;70407.0000000;70434.0000000;70390.0000000;70403.0000000;973
20220504;142000;70398.0000000;70420.0000000;70366.0000000;70400.0000000;1506
20220504;142100;70407.0000000;70410.0000000;70355.0000000;70377.0000000;1026
20220504;142200;70376.0000000;70441.0000000;70374.0000000;70441.0000000;1147
20220504;142300;70441.0000000;70470.0000000;70418.0000000;70470.0000000;1603
20220504;142400;70470.0000000;70487.0000000;70439.0000000;70469.0000000;2405
20220504;142500;70475.0000000;70483.0000000;70401.0000000;70447.0000000;1667
20220504;142600;70447.0000000;70504.0000000;70421.0000000;70489.0000000;3316
20220504;142700;70488.0000000;70516.0000000;70457.0000000;70463.0000000;3806
20220504;142800;70462.0000000;70476.0000000;70367.0000000;70383.0000000;3190
20220504;142900;70384.0000000;70407.0000000;70372.0000000;70404.0000000;569
20220504;143000;70399.0000000;70421.0000000;70355.0000000;70360.0000000;2270
20220504;143100;70361.0000000;70413.0000000;70351.0000000;70412.0000000;983
20220504;143200;70411.0000000;70449.0000000;70385.0000000;70410.0000000;1603
20220504;143300;70411.0000000;70422.0000000;70379.0000000;70414.0000000;690
20220504;143400;70414.0000000;70517.0000000;70414.0000000;70493.0000000;3793
20220504;143500;70494.0000000;70500.0000000;70453.0000000;70464.0000000;1357
20220504;143600;70464.0000000;70487.0000000;70442.0000000;70455.0000000;717
20220504;143700;70455.0000000;70457.0000000;70432.0000000;70449.0000000;528
20220504;143800;70441.0000000;70474.0000000;70407.0000000;70455.0000000;1556
20220504;143900;70449.0000000;70480.0000000;70401.0000000;70438.0000000;3199
20220504;144000;70438.0000000;70452.0000000;70353.0000000;70384.0000000;2398
20220504;144100;70377.0000000;70459.0000000;70364.0000000;70447.0000000;2282
20220504;144200;70444.0000000;70476.0000000;70412.0000000;70465.0000000;1130
20220504;144300;70461.0000000;70470.0000000;70446.0000000;70460.0000000;409
20220504;144400;70460.0000000;70472.0000000;70423.0000000;70437.0000000;700
20220504;144500;70432.0000000;70475.0000000;70432.0000000;70441.0000000;1095
20220504;144600;70438.0000000;70445.0000000;70411.0000000;70431.0000000;666
20220504;144700;70433.0000000;70458.0000000;70420.0000000;70438.0000000;609
20220504;144800;70438.0000000;70493.0000000;70426.0000000;70478.0000000;3031
20220504;144900;70483.0000000;70489.0000000;70465.0000000;70487.0000000;576
20220504;145000;70483.0000000;70545.0000000;70470.0000000;70533.0000000;6870
20220504;145100;70541.0000000;70548.0000000;70458.0000000;70530.0000000;5956
20220504;145200;70530.0000000;70536.0000000;70422.0000000;70464.0000000;2425
20220504;145300;70456.0000000;70468.0000000;70414.0000000;70441.0000000;1242
20220504;145400;70441.0000000;70476.0000000;70427.0000000;70452.0000000;1203
20220504;145500;70445.0000000;70471.0000000;70426.0000000;70443.0000000;508
20220504;145600;70448.0000000;70515.0000000;70425.0000000;70493.0000000;3217
20220504;145700;70495.0000000;70496.0000000;70443.0000000;70463.0000000;638
20220504;145800;70459.0000000;70465.0000000;70424.0000000;70457.0000000;1286
20220504;145900;70459.0000000;70466.0000000;70430.0000000;70431.0000000;623
20220504;150000;70433.0000000;70469.0000000;70430.0000000;70461.0000000;606
20220504;150100;70452.0000000;70468.0000000;70424.0000000;70435.0000000;747
20220504;150200;70430.0000000;70480.0000000;70422.0000000;70479.0000000;1381
20220504;150300;70479.0000000;70490.0000000;70439.0000000;70444.0000000;483
20220504;150400;70443.0000000;70453.0000000;70411.0000000;70417.0000000;844
20220504;150500;70412.0000000;70418.0000000;70281.0000000;70389.0000000;8099
20220504;150600;70381.0000000;70397.0000000;70300.0000000;70315.0000000;2502
20220504;150700;70308.0000000;70347.0000000;70281.0000000;70340.0000000;1574
20220504;150800;70333.0000000;70340.0000000;70307.0000000;70327.0000000;922
20220504;150900;70322.0000000;70346.0000000;70257.0000000;70284.0000000;2744
20220504;151000;70288.0000000;70330.0000000;70251.0000000;70302.0000000;4257
20220504;151100;70302.0000000;70336.0000000;70257.0000000;70324.0000000;1277
20220504;151200;70321.0000000;70330.0000000;70264.0000000;70316.0000000;2006
20220504;151300;70318.0000000;70349.0000000;70313.0000000;70343.0000000;852
20220504;151400;70342.0000000;70350.0000000;70327.0000000;70345.0000000;612
20220504;151500;70345.0000000;70351.0000000;70305.0000000;70310.0000000;1015
20220504;151600;70315.0000000;70337.0000000;70310.0000000;70329.0000000;936
20220504;151700;70320.0000000;70360.0000000;70306.0000000;70345.0000000;1042
20220504;151800;70346.0000000;70385.0000000;70344.0000000;70366.0000000;960
20220504;151900;70363.0000000;70370.0000000;70311.0000000;70362.0000000;1172
20220504;152000;70362.0000000;70369.0000000;70301.0000000;70346.0000000;959
20220504;152100;70341.0000000;70373.0000000;70330.0000000;70370.0000000;1318
20220504;152200;70370.0000000;70380.0000000;70352.0000000;70375.0000000;625
20220504;152300;70370.0000000;70413.0000000;70370.0000000;70411.0000000;1277
20220504;152400;70403.0000000;70434.0000000;70376.0000000;70393.0000000;1781
20220504;152500;70393.0000000;70398.0000000;70375.0000000;70378.0000000;591
20220504;152600;70380.0000000;70389.0000000;70360.0000000;70362.0000000;273
20220504;152700;70360.0000000;70375.0000000;70335.0000000;70361.0000000;915
20220504;152800;70364.0000000;70383.0000000;70346.0000000;70351.0000000;715
20220504;152900;70360.0000000;70361.0000000;70262.0000000;70298.0000000;2680
20220504;153000;70294.0000000;70295.0000000;70244.0000000;70290.0000000;2337
20220504;153100;70294.0000000;70324.0000000;70284.0000000;70306.0000000;910
20220504;153200;70301.0000000;70324.0000000;70290.0000000;70299.0000000;646
20220504;153300;70300.0000000;70312.0000000;70271.0000000;70293.0000000;677
20220504;153400;70293.0000000;70318.0000000;70261.0000000;70273.0000000;877
20220504;153500;70279.0000000;70295.0000000;70278.0000000;70278.0000000;291
20220504;153600;70278.0000000;70284.0000000;70265.0000000;70266.0000000;655
20220504;153700;70265.0000000;70286.0000000;70251.0000000;70280.0000000;628
20220504;153800;70279.0000000;70280.0000000;70269.0000000;70280.0000000;381
20220504;153900;70277.0000000;70299.0000000;70271.0000000;70298.0000000;1104
20220504;154000;70298.0000000;70300.0000000;70283.0000000;70283.0000000;282
20220504;154100;70288.0000000;70288.0000000;70265.0000000;70276.0000000;392
20220504;154200;70276.0000000;70276.0000000;70244.0000000;70251.0000000;1641
20220504;154300;70256.0000000;70374.0000000;70251.0000000;70329.0000000;3268
20220504;154400;70335.0000000;70345.0000000;70290.0000000;70302.0000000;902
20220504;154500;70304.0000000;70330.0000000;70101.0000000;70112.0000000;6332
20220504;154600;70112.0000000;70190.0000000;70104.0000000;70180.0000000;1997
20220504;154700;70180.0000000;70187.0000000;70136.0000000;70169.0000000;1519
20220504;154800;70169.0000000;70267.0000000;70159.0000000;70234.0000000;3004
20220504;154900;70227.0000000;70246.0000000;70182.0000000;70200.0000000;1208
20220504;155000;70189.0000000;70203.0000000;70182.0000000;70203.0000000;512
20220504;155100;70202.0000000;70203.0000000;70162.0000000;70197.0000000;1015
20220504;155200;70192.0000000;70250.0000000;70192.0000000;70249.0000000;1427
20220504;155300;70236.0000000;70250.0000000;70211.0000000;70237.0000000;743
20220504;155400;70233.0000000;70237.0000000;70134.0000000;70137.0000000;1561
20220504;155500;70143.0000000;70167.0000000;70130.0000000;70135.0000000;1587
20220504;155600;70135.0000000;70150.0000000;70060.0000000;70090.0000000;3477
20220504;155700;70088.0000000;70099.0000000;69958.0000000;70004.0000000;8217
20220504;155800;70002.0000000;70069.0000000;69962.0000000;70045.0000000;3157
20220504;155900;70039.0000000;70100.0000000;70031.0000000;70097.0000000;2676
20220504;160000;70100.0000000;70135.0000000;70081.0000000;70133.0000000;1873
20220504;160100;70133.0000000;70145.0000000;70104.0000000;70124.0000000;3036
20220504;160200;70130.0000000;70150.0000000;70104.0000000;70105.0000000;1295
20220504;160300;70110.0000000;70136.0000000;70105.0000000;70124.0000000;447
20220504;160400;70124.0000000;70138.0000000;70092.0000000;70138.0000000;1600
20220504;160500;70139.0000000;70199.0000000;70125.0000000;70194.0000000;2367
20220504;160600;70197.0000000;70201.0000000;70171.0000000;70180.0000000;1058
20220504;160700;70180.0000000;70212.0000000;70159.0000000;70207.0000000;887
20220504;160800;70200.0000000;70213.0000000;70131.0000000;70145.0000000;1583
20220504;160900;70149.0000000;70167.0000000;70139.0000000;70146.0000000;570
20220504;161000;70142.0000000;70142.0000000;70032.0000000;70082.0000000;3681
20220504;161100;70081.0000000;70122.0000000;70073.0000000;70119.0000000;822
