;RChange;CChange;CRatio;RRatio;RVol;CVol;RES;Pred
0;0.06791171477079651;-0.6483510309568014;0.7679738562091504;0.8033333333333333;1.0476484205391778;1.0393818287864056;0.8551724137931097;1
1;-1.5709459459459456;-1.7471783295711043;1.2635983263598327;0.9816849816849816;1.2155521427547864;0.8879421237804462;-0.4464285714285817;0
2;-0.1712328767123312;-0.5022988505747059;0.9390681003584229;0.9252669039145908;0.855774038593984;0.7291139131836497;-0.25188916876573275;0
3;-2.2736986067185203;-0.6924855491329563;0.7508090614886731;0.7564935064935064;1.0329070656242483;0.7813751216426681;1.0514350667803483;1
4;-1.47766022558363;-1.8604651162790715;1.0415094339622641;1.0968992248062015;0.9356926061847093;0.7871158686753484;-0.2881844380403499;0
5;-1.6101845280340648;-1.6506108326519813;0.9049295774647887;0.7284345047923323;1.185201302924323;1.1089032770877931;-1.1737089201877893;0
6;-0.5962059620596175;-1.4510278113663753;0.8591065292096219;1.0888030888030888;1.1532531756585191;0.865921134231337;-0.20864381520121425;0
7;2.4413400244134027;4.668304668304655;1.11328125;1.0807692307692307;1.7726205898712861;1.3822759439043;-0.40022870211547595;0
8;-0.1568490763332231;0.7003754106053637;0.8982456140350877;1.0037037037037038;1.5717855520595603;1.0788135088660853;-0.28490028490026875;0
9;0.7236642544524797;1.2278657968313083;1.0807692307692307;1.0037037037037038;1.867821612735722;0.9626908977053958;0.5064715813168053;1
10;3.770351328191938;5.805501886098071;1.0492424242424243;1.0807692307692307;1.728087063029211;1.0159857594295354;1.6822429906541931;1
11;-1.64257555847569;-2.5232936078006585;1.0037037037037038;0.9889705882352942;1.7106905471347231;0.9739361465260653;-0.6521739130434644;0
12;2.201310704083351;1.7828507795100212;1.0262172284644195;1.105058365758755;1.4547752314647477;1.1156033191372903;0.4287245444801624;1
13;1.2612464565958643;2.2443589659291465;1.0492424242424243;1.0262172284644195;1.337830939240398;0.9719407435936874;0.2627430373095151;1
14;-1.867406018103231;-2.556634304207121;0.8401360544217688;0.9252669039145908;1.485925690737148;0.9264205443375477;-1.4161220043572877;0
15;0.0;-0.06684491978609877;0.9672727272727273;0.996309963099631;1.2911239887600046;0.924179345554183;-0.24610336341264263;0
16;0.6354084471946514;0.06681514476614953;0.7796052631578947;0.911660777385159;1.0916465060856047;0.7004812974714857;0.5720512122037615;1
17;-0.6747860434496323;-0.8869179600886926;0.8338983050847457;0.6959247648902821;1.1143508854833022;0.8342530845551502;-0.7658643326039225;0
18;0.3312355084464984;1.1396648044692772;0.690625;0.7796052631578947;1.4246884762781893;1.0796410063480346;-0.4872766648619376;0
19;0.4214876033057893;-0.022150847269915473;0.8277027027027027;1.0037037037037038;1.2274778624569624;1.008479714280725;0.3264417845484346;1
20;-1.2315776509708938;-1.1519716437749332;0.8464163822525598;0.7395498392282959;1.1119959658114003;0.8535594797375948;0.1924663183942818;1
21;0.8729630861323554;1.9058295964125553;1.1814516129032258;0.8401360544217688;1.0023458998398003;1.1707260398843284;-0.27129679869777923;0
22;0.11964189941830129;-0.4851157662624088;0.4015544041450777;0.5958702064896755;1.0219248955542453;1.1550698942706517;-0.2724795640327014;0
23;-0.10713697049613456;-0.4977876106194683;0.5545977011494253;0.7174603174603175;0.9885866430690495;1.2096830566546581;-0.2745744096650231;0
24;1.0313531353135312;0.5232105087387156;0.5196629213483146;0.7508090614886731;0.8817763293643832;0.986804657402909;0.2733734281027923;1
25;-0.9554787558446817;-0.752378844877181;0.5196629213483146;0.8591065292096219;1.1159572582004746;0.6368590209000398;0.30378348522507437;1
26;-0.2954209748892167;-0.7692307692307786;0.5911764705882353;0.8916083916083916;0.927398672678352;0.7746175255211758;0.5288060116893897;1
27;-1.5991735537190102;-1.7283950617283943;0.654434250764526;0.8401360544217688;1.182899899144029;0.7405915202870984;-0.3397508493771162;0
28;-0.9220452640402299;-1.5662512861552587;0.6053412462908012;0.9816849816849816;0.986682432582088;0.6908410860396573;-0.11520737327188695;0
29;1.0805335134222533;0.7052023121387276;0.6749226006191951;0.9460431654676259;0.88106718251839;0.8485038384088281;-1.0556348074179671;0
30;-0.0500667556742342;0.05737234652898201;0.654434250764526;0.9321428571428572;0.9380643448823428;0.654314803318256;0.17094017094017744;1
31;-0.3411407413570717;0.1488265598168277;0.6023738872403561;0.7419354838709677;0.968058893207785;0.6678261761339431;-0.22753128555175856;0
32;0.2416666666666719;0.09145992911856517;0.6697530864197531;0.9601449275362319;0.8277066725697064;0.8962568585441869;0.3694231315714765;1
33;0.5150357202193093;0.03423875827436788;0.6053412462908012;0.9816849816849816;0.7265334434283448;0.6648565410385152;0.28360748723764695;1
34;-0.09098052189735696;-0.3881278538812662;0.6149253731343284;0.8719723183391004;0.7295961643388159;0.590605742198393;-0.11402508551881171;0
35;-0.6423272968380969;-0.6300114547537196;0.5069637883008357;0.7012578616352201;0.756183157232723;0.6944319450039886;-1.090074584050495;0
36;0.04983388704317945;1.395348837209314;0.7284345047923323;0.9889705882352942;0.957256530624242;0.7880894731374968;-0.22831050228310015;0
37;0.09958506224066767;-0.03436426116838618;0.6005917159763313;0.8527397260273972;0.5381413748509332;0.6364758393407728;-0.11402508551881171;0
38;0.3769520732364014;0.8475546901843987;0.6595092024539877;0.8719723183391004;0.7591458002522671;0.7890613191655733;0.36775106082037506;1
39;0.2800658978583107;-0.8959963706476196;0.6056338028169014;0.8095238095238095;0.6505563016887751;1.106154179359807;0.2277904328018377;1
40;0.6409729640890798;0.2860411899313542;0.5196629213483146;0.7737704918032787;0.8412816024102735;0.8133434568497342;0.11376564277589948;1
41;-0.6618187760437962;-0.3992243640926217;0.4162303664921466;0.8338983050847457;0.7662893506395356;0.7548710680457097;-0.22805017103762343;0
42;-0.44262295081967723;-0.2399451553930621;0.4350132625994695;0.8464163822525598;0.6977213928491932;0.8566396008951532;0.22857142857142368;1
43;-0.17707861466870106;-0.08018327605956098;0.4903581267217631;0.8719723183391004;0.6087475327913601;0.9279455064803261;-0.1144164759725376;0
44;-1.245901639344259;-0.11463945890177189;0.48660714285714285;0.6567164179104478;0.8893306668432432;1.06937497612424;0.28620492272467496;1
45;-0.6798209252197043;-1.456088053198795;0.4370860927152318;0.6439393939393939;1.0424661772172163;1.1678307061353037;-0.3484320557491215;0
46;-0.025041736227046023;-0.2555168408826974;0.46205357142857145;0.5898058252427184;1.0605771176005923;1.1830343642729966;-0.17016449234260428;0
47;-0.3208734425136518;-0.16307513104252908;0.4866666666666667;0.8687150837988827;1.0147330559416181;1.5182135749558061;0.2551743691522435;1
48;0.42485838053981245;-0.3381924198250719;0.513215859030837;0.5578231292517006;0.9812940376550031;1.2455075883847029;0.17113519680548284;1
49;-0.23217247097844207;0.08185219831617953;0.5223214285714286;0.6553398058252428;1.3178376069135298;1.1519339759207616;0.341296928327658;1
50;0.48501430170377485;0.9458197104156879;0.5995145631067961;0.7342105263157894;1.690452626985473;1.0879866326514265;0.7056167090036692;1
51;-0.5081967213114791;-0.8209990749306167;0.6344827586206897;0.8372093023255814;2.0428170407990898;1.433840148746096;-0.3129445234708377;0
